Version.[Version Name],Time.[Day],Sales Domain.[Sold To],Holiday Type L0,Is Holiday L0
CurrentWorkingView,30-May-22,37265,Memorial Day,1
CurrentWorkingView,30-May-22,38983,Memorial Day,1
CurrentWorkingView,30-May-22,39401,Memorial Day,1
CurrentWorkingView,04-Jul-22,86,Independence Day,1
CurrentWorkingView,04-Jul-22,706,Independence Day,1
CurrentWorkingView,04-Jul-22,888,Independence Day,1
CurrentWorkingView,04-Jul-22,1443,Independence Day,1
CurrentWorkingView,04-Jul-22,2498,Independence Day,1
CurrentWorkingView,04-Jul-22,3274,Independence Day,1
CurrentWorkingView,04-Jul-22,3366,Independence Day,1
CurrentWorkingView,04-Jul-22,5293,Independence Day,1
CurrentWorkingView,04-Jul-22,5318,Independence Day,1
CurrentWorkingView,04-Jul-22,5895,Independence Day,1
CurrentWorkingView,04-Jul-22,6199,Independence Day,1
CurrentWorkingView,04-Jul-22,6638,Independence Day,1
CurrentWorkingView,04-Jul-22,6717,Independence Day,1
CurrentWorkingView,04-Jul-22,10140,Independence Day,1
CurrentWorkingView,04-Jul-22,11266,Independence Day,1
CurrentWorkingView,04-Jul-22,11945,Independence Day,1
CurrentWorkingView,04-Jul-22,12357,Independence Day,1
CurrentWorkingView,04-Jul-22,12449,Independence Day,1
CurrentWorkingView,04-Jul-22,12870,Independence Day,1
CurrentWorkingView,04-Jul-22,13065,Independence Day,1
CurrentWorkingView,04-Jul-22,13085,Independence Day,1
CurrentWorkingView,04-Jul-22,13838,Independence Day,1
CurrentWorkingView,04-Jul-22,14202,Independence Day,1
CurrentWorkingView,04-Jul-22,14403,Independence Day,1
CurrentWorkingView,04-Jul-22,17890,Independence Day,1
CurrentWorkingView,04-Jul-22,17997,Independence Day,1
CurrentWorkingView,04-Jul-22,20199,Independence Day,1
CurrentWorkingView,04-Jul-22,20200,Independence Day,1
CurrentWorkingView,04-Jul-22,20313,Independence Day,1
CurrentWorkingView,04-Jul-22,20695,Independence Day,1
CurrentWorkingView,04-Jul-22,22179,Independence Day,1
CurrentWorkingView,04-Jul-22,22889,Independence Day,1
CurrentWorkingView,04-Jul-22,23475,Independence Day,1
CurrentWorkingView,04-Jul-22,23894,Independence Day,1
CurrentWorkingView,04-Jul-22,24037,Independence Day,1
CurrentWorkingView,04-Jul-22,26777,Independence Day,1
CurrentWorkingView,04-Jul-22,27008,Independence Day,1
CurrentWorkingView,04-Jul-22,27503,Independence Day,1
CurrentWorkingView,04-Jul-22,28072,Independence Day,1
CurrentWorkingView,04-Jul-22,31591,Independence Day,1
CurrentWorkingView,04-Jul-22,32035,Independence Day,1
CurrentWorkingView,04-Jul-22,32819,Independence Day,1
CurrentWorkingView,04-Jul-22,34272,Independence Day,1
CurrentWorkingView,04-Jul-22,34290,Independence Day,1
CurrentWorkingView,04-Jul-22,34803,Independence Day,1
CurrentWorkingView,04-Jul-22,36470,Independence Day,1
CurrentWorkingView,04-Jul-22,36566,Independence Day,1
CurrentWorkingView,04-Jul-22,37265,Independence Day,1
CurrentWorkingView,04-Jul-22,38983,Independence Day,1
CurrentWorkingView,04-Jul-22,39401,Independence Day,1
CurrentWorkingView,05-Sep-22,86,Labor Day,1
CurrentWorkingView,05-Sep-22,706,Labor Day,1
CurrentWorkingView,05-Sep-22,888,Labor Day,1
CurrentWorkingView,05-Sep-22,1443,Labor Day,1
CurrentWorkingView,05-Sep-22,2498,Labor Day,1
CurrentWorkingView,05-Sep-22,3274,Labor Day,1
CurrentWorkingView,05-Sep-22,3366,Labor Day,1
CurrentWorkingView,05-Sep-22,5293,Labor Day,1
CurrentWorkingView,05-Sep-22,5318,Labor Day,1
CurrentWorkingView,05-Sep-22,5895,Labor Day,1
CurrentWorkingView,05-Sep-22,6199,Labor Day,1
CurrentWorkingView,05-Sep-22,6638,Labor Day,1
CurrentWorkingView,05-Sep-22,6717,Labor Day,1
CurrentWorkingView,05-Sep-22,10140,Labor Day,1
CurrentWorkingView,05-Sep-22,11266,Labor Day,1
CurrentWorkingView,05-Sep-22,11945,Labor Day,1
CurrentWorkingView,05-Sep-22,12357,Labor Day,1
CurrentWorkingView,05-Sep-22,12449,Labor Day,1
CurrentWorkingView,05-Sep-22,12870,Labor Day,1
CurrentWorkingView,05-Sep-22,13065,Labor Day,1
CurrentWorkingView,05-Sep-22,13085,Labor Day,1
CurrentWorkingView,05-Sep-22,13838,Labor Day,1
CurrentWorkingView,05-Sep-22,14202,Labor Day,1
CurrentWorkingView,05-Sep-22,14403,Labor Day,1
CurrentWorkingView,05-Sep-22,17890,Labor Day,1
CurrentWorkingView,05-Sep-22,17997,Labor Day,1
CurrentWorkingView,05-Sep-22,20199,Labor Day,1
CurrentWorkingView,05-Sep-22,20200,Labor Day,1
CurrentWorkingView,05-Sep-22,20313,Labor Day,1
CurrentWorkingView,05-Sep-22,20695,Labor Day,1
CurrentWorkingView,05-Sep-22,22179,Labor Day,1
CurrentWorkingView,05-Sep-22,22889,Labor Day,1
CurrentWorkingView,05-Sep-22,23475,Labor Day,1
CurrentWorkingView,05-Sep-22,23894,Labor Day,1
CurrentWorkingView,05-Sep-22,24037,Labor Day,1
CurrentWorkingView,05-Sep-22,26777,Labor Day,1
CurrentWorkingView,05-Sep-22,27008,Labor Day,1
CurrentWorkingView,05-Sep-22,27503,Labor Day,1
CurrentWorkingView,05-Sep-22,28072,Labor Day,1
CurrentWorkingView,05-Sep-22,31591,Labor Day,1
CurrentWorkingView,05-Sep-22,32035,Labor Day,1
CurrentWorkingView,05-Sep-22,32819,Labor Day,1
CurrentWorkingView,05-Sep-22,34272,Labor Day,1
CurrentWorkingView,05-Sep-22,34290,Labor Day,1
CurrentWorkingView,05-Sep-22,34803,Labor Day,1
CurrentWorkingView,05-Sep-22,36470,Labor Day,1
CurrentWorkingView,05-Sep-22,36566,Labor Day,1
CurrentWorkingView,05-Sep-22,37265,Labor Day,1
CurrentWorkingView,05-Sep-22,38983,Labor Day,1
CurrentWorkingView,05-Sep-22,39401,Labor Day,1
CurrentWorkingView,11-Nov-22,86,Veterans Day,1
CurrentWorkingView,11-Nov-22,706,Veterans Day,1
CurrentWorkingView,11-Nov-22,888,Veterans Day,1
CurrentWorkingView,11-Nov-22,1443,Veterans Day,1
CurrentWorkingView,11-Nov-22,2498,Veterans Day,1
CurrentWorkingView,11-Nov-22,3274,Veterans Day,1
CurrentWorkingView,11-Nov-22,3366,Veterans Day,1
CurrentWorkingView,11-Nov-22,5293,Veterans Day,1
CurrentWorkingView,11-Nov-22,5318,Veterans Day,1
CurrentWorkingView,11-Nov-22,5895,Veterans Day,1
CurrentWorkingView,11-Nov-22,6199,Veterans Day,1
CurrentWorkingView,11-Nov-22,6638,Veterans Day,1
CurrentWorkingView,11-Nov-22,6717,Veterans Day,1
CurrentWorkingView,11-Nov-22,10140,Veterans Day,1
CurrentWorkingView,11-Nov-22,11266,Veterans Day,1
CurrentWorkingView,11-Nov-22,11945,Veterans Day,1
CurrentWorkingView,11-Nov-22,12357,Veterans Day,1
CurrentWorkingView,11-Nov-22,12449,Veterans Day,1
CurrentWorkingView,11-Nov-22,12870,Veterans Day,1
CurrentWorkingView,11-Nov-22,13065,Veterans Day,1
CurrentWorkingView,11-Nov-22,13085,Veterans Day,1
CurrentWorkingView,11-Nov-22,13838,Veterans Day,1
CurrentWorkingView,11-Nov-22,14202,Veterans Day,1
CurrentWorkingView,11-Nov-22,14403,Veterans Day,1
CurrentWorkingView,11-Nov-22,17890,Veterans Day,1
CurrentWorkingView,11-Nov-22,17997,Veterans Day,1
CurrentWorkingView,11-Nov-22,20199,Veterans Day,1
CurrentWorkingView,11-Nov-22,20200,Veterans Day,1
CurrentWorkingView,11-Nov-22,20313,Veterans Day,1
CurrentWorkingView,11-Nov-22,20695,Veterans Day,1
CurrentWorkingView,11-Nov-22,22179,Veterans Day,1
CurrentWorkingView,11-Nov-22,22889,Veterans Day,1
CurrentWorkingView,11-Nov-22,23475,Veterans Day,1
CurrentWorkingView,11-Nov-22,23894,Veterans Day,1
CurrentWorkingView,11-Nov-22,24037,Veterans Day,1
CurrentWorkingView,11-Nov-22,26777,Veterans Day,1
CurrentWorkingView,11-Nov-22,27008,Veterans Day,1
CurrentWorkingView,11-Nov-22,27503,Veterans Day,1
CurrentWorkingView,11-Nov-22,28072,Veterans Day,1
CurrentWorkingView,11-Nov-22,31591,Veterans Day,1
CurrentWorkingView,11-Nov-22,32035,Veterans Day,1
CurrentWorkingView,11-Nov-22,32819,Veterans Day,1
CurrentWorkingView,11-Nov-22,34272,Veterans Day,1
CurrentWorkingView,11-Nov-22,34290,Veterans Day,1
CurrentWorkingView,11-Nov-22,34803,Veterans Day,1
CurrentWorkingView,11-Nov-22,36470,Veterans Day,1
CurrentWorkingView,11-Nov-22,36566,Veterans Day,1
CurrentWorkingView,11-Nov-22,37265,Veterans Day,1
CurrentWorkingView,11-Nov-22,38983,Veterans Day,1
CurrentWorkingView,11-Nov-22,39401,Veterans Day,1
CurrentWorkingView,24-Nov-22,86,Thanksgiving,1
CurrentWorkingView,24-Nov-22,706,Thanksgiving,1
CurrentWorkingView,24-Nov-22,888,Thanksgiving,1
CurrentWorkingView,24-Nov-22,1443,Thanksgiving,1
CurrentWorkingView,24-Nov-22,2498,Thanksgiving,1
CurrentWorkingView,24-Nov-22,3274,Thanksgiving,1
CurrentWorkingView,24-Nov-22,3366,Thanksgiving,1
CurrentWorkingView,24-Nov-22,5293,Thanksgiving,1
CurrentWorkingView,24-Nov-22,5318,Thanksgiving,1
CurrentWorkingView,24-Nov-22,5895,Thanksgiving,1
CurrentWorkingView,24-Nov-22,6199,Thanksgiving,1
CurrentWorkingView,24-Nov-22,6638,Thanksgiving,1
CurrentWorkingView,24-Nov-22,6717,Thanksgiving,1
CurrentWorkingView,24-Nov-22,10140,Thanksgiving,1
CurrentWorkingView,24-Nov-22,11266,Thanksgiving,1
CurrentWorkingView,24-Nov-22,11945,Thanksgiving,1
CurrentWorkingView,24-Nov-22,12357,Thanksgiving,1
CurrentWorkingView,24-Nov-22,12449,Thanksgiving,1
CurrentWorkingView,24-Nov-22,12870,Thanksgiving,1
CurrentWorkingView,24-Nov-22,13065,Thanksgiving,1
CurrentWorkingView,24-Nov-22,13085,Thanksgiving,1
CurrentWorkingView,24-Nov-22,13838,Thanksgiving,1
CurrentWorkingView,24-Nov-22,14202,Thanksgiving,1
CurrentWorkingView,24-Nov-22,14403,Thanksgiving,1
CurrentWorkingView,24-Nov-22,17890,Thanksgiving,1
CurrentWorkingView,24-Nov-22,17997,Thanksgiving,1
CurrentWorkingView,24-Nov-22,20199,Thanksgiving,1
CurrentWorkingView,24-Nov-22,20200,Thanksgiving,1
CurrentWorkingView,24-Nov-22,20313,Thanksgiving,1
CurrentWorkingView,24-Nov-22,20695,Thanksgiving,1
CurrentWorkingView,24-Nov-22,22179,Thanksgiving,1
CurrentWorkingView,24-Nov-22,22889,Thanksgiving,1
CurrentWorkingView,24-Nov-22,23475,Thanksgiving,1
CurrentWorkingView,24-Nov-22,23894,Thanksgiving,1
CurrentWorkingView,24-Nov-22,24037,Thanksgiving,1
CurrentWorkingView,24-Nov-22,26777,Thanksgiving,1
CurrentWorkingView,24-Nov-22,27008,Thanksgiving,1
CurrentWorkingView,24-Nov-22,27503,Thanksgiving,1
CurrentWorkingView,24-Nov-22,28072,Thanksgiving,1
CurrentWorkingView,24-Nov-22,31591,Thanksgiving,1
CurrentWorkingView,24-Nov-22,32035,Thanksgiving,1
CurrentWorkingView,24-Nov-22,32819,Thanksgiving,1
CurrentWorkingView,24-Nov-22,34272,Thanksgiving,1
CurrentWorkingView,24-Nov-22,34290,Thanksgiving,1
CurrentWorkingView,24-Nov-22,34803,Thanksgiving,1
CurrentWorkingView,24-Nov-22,36470,Thanksgiving,1
CurrentWorkingView,24-Nov-22,36566,Thanksgiving,1
CurrentWorkingView,24-Nov-22,37265,Thanksgiving,1
CurrentWorkingView,24-Nov-22,38983,Thanksgiving,1
CurrentWorkingView,24-Nov-22,39401,Thanksgiving,1
CurrentWorkingView,23-Dec-22,86,Christmas Eve,1
CurrentWorkingView,23-Dec-22,6717,Christmas Eve,1
CurrentWorkingView,23-Dec-22,10140,Christmas Eve,1
CurrentWorkingView,23-Dec-22,11266,Christmas Eve,1
CurrentWorkingView,23-Dec-22,12357,Christmas Eve,1
CurrentWorkingView,23-Dec-22,12870,Christmas Eve,1
CurrentWorkingView,23-Dec-22,17890,Christmas Eve,1
CurrentWorkingView,23-Dec-22,17997,Christmas Eve,1
CurrentWorkingView,23-Dec-22,27503,Christmas Eve,1
CurrentWorkingView,23-Dec-22,34803,Christmas Eve,1
CurrentWorkingView,24-Dec-22,706,Christmas Eve,1
CurrentWorkingView,24-Dec-22,888,Christmas Eve,1
CurrentWorkingView,24-Dec-22,1443,Christmas Eve,1
CurrentWorkingView,24-Dec-22,2498,Christmas Eve,1
CurrentWorkingView,24-Dec-22,3274,Christmas Eve,1
CurrentWorkingView,24-Dec-22,3366,Christmas Eve,1
CurrentWorkingView,24-Dec-22,5293,Christmas Eve,1
CurrentWorkingView,24-Dec-22,5318,Christmas Eve,1
CurrentWorkingView,24-Dec-22,5895,Christmas Eve,1
CurrentWorkingView,24-Dec-22,6199,Christmas Eve,1
CurrentWorkingView,24-Dec-22,6638,Christmas Eve,1
CurrentWorkingView,24-Dec-22,11945,Christmas Eve,1
CurrentWorkingView,24-Dec-22,12449,Christmas Eve,1
CurrentWorkingView,24-Dec-22,13065,Christmas Eve,1
CurrentWorkingView,24-Dec-22,13085,Christmas Eve,1
CurrentWorkingView,24-Dec-22,13838,Christmas Eve,1
CurrentWorkingView,24-Dec-22,14202,Christmas Eve,1
CurrentWorkingView,24-Dec-22,14403,Christmas Eve,1
CurrentWorkingView,24-Dec-22,20199,Christmas Eve,1
CurrentWorkingView,24-Dec-22,20200,Christmas Eve,1
CurrentWorkingView,24-Dec-22,20313,Christmas Eve,1
CurrentWorkingView,24-Dec-22,20695,Christmas Eve,1
CurrentWorkingView,24-Dec-22,22179,Christmas Eve,1
CurrentWorkingView,24-Dec-22,22889,Christmas Eve,1
CurrentWorkingView,24-Dec-22,23475,Christmas Eve,1
CurrentWorkingView,24-Dec-22,23894,Christmas Eve,1
CurrentWorkingView,24-Dec-22,24037,Christmas Eve,1
CurrentWorkingView,24-Dec-22,26777,Christmas Eve,1
CurrentWorkingView,24-Dec-22,27008,Christmas Eve,1
CurrentWorkingView,24-Dec-22,28072,Christmas Eve,1
CurrentWorkingView,24-Dec-22,31591,Christmas Eve,1
CurrentWorkingView,24-Dec-22,32035,Christmas Eve,1
CurrentWorkingView,24-Dec-22,32819,Christmas Eve,1
CurrentWorkingView,24-Dec-22,34272,Christmas Eve,1
CurrentWorkingView,24-Dec-22,34290,Christmas Eve,1
CurrentWorkingView,24-Dec-22,36470,Christmas Eve,1
CurrentWorkingView,24-Dec-22,36566,Christmas Eve,1
CurrentWorkingView,24-Dec-22,37265,Christmas Eve,1
CurrentWorkingView,24-Dec-22,38983,Christmas Eve,1
CurrentWorkingView,24-Dec-22,39401,Christmas Eve,1
CurrentWorkingView,25-Dec-22,706,Christmas,1
CurrentWorkingView,25-Dec-22,888,Christmas,1
CurrentWorkingView,25-Dec-22,1443,Christmas,1
CurrentWorkingView,25-Dec-22,2498,Christmas,1
CurrentWorkingView,25-Dec-22,3274,Christmas,1
CurrentWorkingView,25-Dec-22,3366,Christmas,1
CurrentWorkingView,25-Dec-22,5293,Christmas,1
CurrentWorkingView,25-Dec-22,5318,Christmas,1
CurrentWorkingView,25-Dec-22,5895,Christmas,1
CurrentWorkingView,25-Dec-22,6199,Christmas,1
CurrentWorkingView,25-Dec-22,6638,Christmas,1
CurrentWorkingView,25-Dec-22,11945,Christmas,1
CurrentWorkingView,25-Dec-22,12449,Christmas,1
CurrentWorkingView,25-Dec-22,13065,Christmas,1
CurrentWorkingView,25-Dec-22,13085,Christmas,1
CurrentWorkingView,25-Dec-22,13838,Christmas,1
CurrentWorkingView,25-Dec-22,14202,Christmas,1
CurrentWorkingView,25-Dec-22,14403,Christmas,1
CurrentWorkingView,25-Dec-22,20199,Christmas,1
CurrentWorkingView,25-Dec-22,20200,Christmas,1
CurrentWorkingView,25-Dec-22,20313,Christmas,1
CurrentWorkingView,25-Dec-22,20695,Christmas,1
CurrentWorkingView,25-Dec-22,22179,Christmas,1
CurrentWorkingView,25-Dec-22,22889,Christmas,1
CurrentWorkingView,25-Dec-22,23475,Christmas,1
CurrentWorkingView,25-Dec-22,23894,Christmas,1
CurrentWorkingView,25-Dec-22,24037,Christmas,1
CurrentWorkingView,25-Dec-22,26777,Christmas,1
CurrentWorkingView,25-Dec-22,27008,Christmas,1
CurrentWorkingView,25-Dec-22,28072,Christmas,1
CurrentWorkingView,25-Dec-22,31591,Christmas,1
CurrentWorkingView,25-Dec-22,32035,Christmas,1
CurrentWorkingView,25-Dec-22,32819,Christmas,1
CurrentWorkingView,25-Dec-22,34272,Christmas,1
CurrentWorkingView,25-Dec-22,34290,Christmas,1
CurrentWorkingView,25-Dec-22,36470,Christmas,1
CurrentWorkingView,25-Dec-22,36566,Christmas,1
CurrentWorkingView,25-Dec-22,37265,Christmas,1
CurrentWorkingView,25-Dec-22,38983,Christmas,1
CurrentWorkingView,25-Dec-22,39401,Christmas,1
CurrentWorkingView,31-Dec-22,86,New Year's Eve,1
CurrentWorkingView,31-Dec-22,706,New Year's Eve,1
CurrentWorkingView,31-Dec-22,888,New Year's Eve,1
CurrentWorkingView,31-Dec-22,1443,New Year's Eve,1
CurrentWorkingView,31-Dec-22,2498,New Year's Eve,1
CurrentWorkingView,31-Dec-22,3274,New Year's Eve,1
CurrentWorkingView,31-Dec-22,3366,New Year's Eve,1
CurrentWorkingView,31-Dec-22,5293,New Year's Eve,1
CurrentWorkingView,31-Dec-22,5318,New Year's Eve,1
CurrentWorkingView,31-Dec-22,5895,New Year's Eve,1
CurrentWorkingView,31-Dec-22,6199,New Year's Eve,1
CurrentWorkingView,31-Dec-22,6638,New Year's Eve,1
CurrentWorkingView,31-Dec-22,6717,New Year's Eve,1
CurrentWorkingView,31-Dec-22,10140,New Year's Eve,1
CurrentWorkingView,31-Dec-22,11266,New Year's Eve,1
CurrentWorkingView,31-Dec-22,11945,New Year's Eve,1
CurrentWorkingView,31-Dec-22,12357,New Year's Eve,1
CurrentWorkingView,31-Dec-22,12449,New Year's Eve,1
CurrentWorkingView,31-Dec-22,12870,New Year's Eve,1
CurrentWorkingView,31-Dec-22,13065,New Year's Eve,1
CurrentWorkingView,31-Dec-22,13085,New Year's Eve,1
CurrentWorkingView,31-Dec-22,13838,New Year's Eve,1
CurrentWorkingView,31-Dec-22,14202,New Year's Eve,1
CurrentWorkingView,31-Dec-22,14403,New Year's Eve,1
CurrentWorkingView,31-Dec-22,17890,New Year's Eve,1
CurrentWorkingView,31-Dec-22,17997,New Year's Eve,1
CurrentWorkingView,31-Dec-22,20199,New Year's Eve,1
CurrentWorkingView,31-Dec-22,20200,New Year's Eve,1
CurrentWorkingView,31-Dec-22,20313,New Year's Eve,1
CurrentWorkingView,31-Dec-22,20695,New Year's Eve,1
CurrentWorkingView,31-Dec-22,22179,New Year's Eve,1
CurrentWorkingView,31-Dec-22,22889,New Year's Eve,1
CurrentWorkingView,31-Dec-22,23475,New Year's Eve,1
CurrentWorkingView,31-Dec-22,23894,New Year's Eve,1
CurrentWorkingView,31-Dec-22,24037,New Year's Eve,1
CurrentWorkingView,31-Dec-22,26777,New Year's Eve,1
CurrentWorkingView,31-Dec-22,27008,New Year's Eve,1
CurrentWorkingView,31-Dec-22,27503,New Year's Eve,1
CurrentWorkingView,31-Dec-22,28072,New Year's Eve,1
CurrentWorkingView,31-Dec-22,31591,New Year's Eve,1
CurrentWorkingView,31-Dec-22,32035,New Year's Eve,1
CurrentWorkingView,31-Dec-22,32819,New Year's Eve,1
CurrentWorkingView,31-Dec-22,34272,New Year's Eve,1
CurrentWorkingView,31-Dec-22,34290,New Year's Eve,1
CurrentWorkingView,31-Dec-22,34803,New Year's Eve,1
CurrentWorkingView,31-Dec-22,36470,New Year's Eve,1
CurrentWorkingView,31-Dec-22,36566,New Year's Eve,1
CurrentWorkingView,31-Dec-22,37265,New Year's Eve,1
CurrentWorkingView,31-Dec-22,38983,New Year's Eve,1
CurrentWorkingView,31-Dec-22,39401,New Year's Eve,1
CurrentWorkingView,01-Jan-23,86,New Year's Day,1
CurrentWorkingView,01-Jan-23,706,New Year's Day,1
CurrentWorkingView,01-Jan-23,888,New Year's Day,1
CurrentWorkingView,01-Jan-23,1443,New Year's Day,1
CurrentWorkingView,01-Jan-23,2498,New Year's Day,1
CurrentWorkingView,01-Jan-23,3274,New Year's Day,1
CurrentWorkingView,01-Jan-23,3366,New Year's Day,1
CurrentWorkingView,01-Jan-23,5293,New Year's Day,1
CurrentWorkingView,01-Jan-23,5318,New Year's Day,1
CurrentWorkingView,01-Jan-23,5895,New Year's Day,1
CurrentWorkingView,01-Jan-23,6199,New Year's Day,1
CurrentWorkingView,01-Jan-23,6638,New Year's Day,1
CurrentWorkingView,01-Jan-23,6717,New Year's Day,1
CurrentWorkingView,01-Jan-23,10140,New Year's Day,1
CurrentWorkingView,01-Jan-23,11266,New Year's Day,1
CurrentWorkingView,01-Jan-23,11945,New Year's Day,1
CurrentWorkingView,01-Jan-23,12357,New Year's Day,1
CurrentWorkingView,01-Jan-23,12449,New Year's Day,1
CurrentWorkingView,01-Jan-23,12870,New Year's Day,1
CurrentWorkingView,01-Jan-23,13065,New Year's Day,1
CurrentWorkingView,01-Jan-23,13085,New Year's Day,1
CurrentWorkingView,01-Jan-23,13838,New Year's Day,1
CurrentWorkingView,01-Jan-23,14202,New Year's Day,1
CurrentWorkingView,01-Jan-23,14403,New Year's Day,1
CurrentWorkingView,01-Jan-23,17890,New Year's Day,1
CurrentWorkingView,01-Jan-23,17997,New Year's Day,1
CurrentWorkingView,01-Jan-23,20199,New Year's Day,1
CurrentWorkingView,01-Jan-23,20200,New Year's Day,1
CurrentWorkingView,01-Jan-23,20313,New Year's Day,1
CurrentWorkingView,01-Jan-23,20695,New Year's Day,1
CurrentWorkingView,01-Jan-23,22179,New Year's Day,1
CurrentWorkingView,01-Jan-23,22889,New Year's Day,1
CurrentWorkingView,01-Jan-23,23475,New Year's Day,1
CurrentWorkingView,01-Jan-23,23894,New Year's Day,1
CurrentWorkingView,01-Jan-23,24037,New Year's Day,1
CurrentWorkingView,01-Jan-23,26777,New Year's Day,1
CurrentWorkingView,01-Jan-23,27008,New Year's Day,1
CurrentWorkingView,01-Jan-23,27503,New Year's Day,1
CurrentWorkingView,01-Jan-23,28072,New Year's Day,1
CurrentWorkingView,01-Jan-23,31591,New Year's Day,1
CurrentWorkingView,01-Jan-23,32035,New Year's Day,1
CurrentWorkingView,01-Jan-23,32819,New Year's Day,1
CurrentWorkingView,01-Jan-23,34272,New Year's Day,1
CurrentWorkingView,01-Jan-23,34290,New Year's Day,1
CurrentWorkingView,01-Jan-23,34803,New Year's Day,1
CurrentWorkingView,01-Jan-23,36470,New Year's Day,1
CurrentWorkingView,01-Jan-23,36566,New Year's Day,1
CurrentWorkingView,01-Jan-23,37265,New Year's Day,1
CurrentWorkingView,01-Jan-23,38983,New Year's Day,1
CurrentWorkingView,01-Jan-23,39401,New Year's Day,1
CurrentWorkingView,02-Jan-23,86,New Year's Day Holiday,1
CurrentWorkingView,02-Jan-23,706,New Year's Day Holiday,1
CurrentWorkingView,02-Jan-23,888,New Year's Day Holiday,1
CurrentWorkingView,02-Jan-23,1443,New Year's Day Holiday,1
CurrentWorkingView,02-Jan-23,2498,New Year's Day Holiday,1
CurrentWorkingView,02-Jan-23,3274,New Year's Day Holiday,1
CurrentWorkingView,02-Jan-23,3366,New Year's Day Holiday,1
CurrentWorkingView,02-Jan-23,5293,New Year's Day Holiday,1
CurrentWorkingView,02-Jan-23,5318,New Year's Day Holiday,1
CurrentWorkingView,02-Jan-23,5895,New Year's Day Holiday,1
CurrentWorkingView,02-Jan-23,6199,New Year's Day Holiday,1
CurrentWorkingView,02-Jan-23,6638,New Year's Day Holiday,1
CurrentWorkingView,02-Jan-23,6717,New Year's Day Holiday,1
CurrentWorkingView,02-Jan-23,10140,New Year's Day Holiday,1
CurrentWorkingView,02-Jan-23,11266,New Year's Day Holiday,1
CurrentWorkingView,02-Jan-23,11945,New Year's Day Holiday,1
CurrentWorkingView,02-Jan-23,12357,New Year's Day Holiday,1
CurrentWorkingView,02-Jan-23,12449,New Year's Day Holiday,1
CurrentWorkingView,02-Jan-23,12870,New Year's Day Holiday,1
CurrentWorkingView,02-Jan-23,13065,New Year's Day Holiday,1
CurrentWorkingView,02-Jan-23,13085,New Year's Day Holiday,1
CurrentWorkingView,02-Jan-23,13838,New Year's Day Holiday,1
CurrentWorkingView,02-Jan-23,14202,New Year's Day Holiday,1
CurrentWorkingView,02-Jan-23,14403,New Year's Day Holiday,1
CurrentWorkingView,02-Jan-23,17890,New Year's Day Holiday,1
CurrentWorkingView,02-Jan-23,17997,New Year's Day Holiday,1
CurrentWorkingView,02-Jan-23,20199,New Year's Day Holiday,1
CurrentWorkingView,02-Jan-23,20200,New Year's Day Holiday,1
CurrentWorkingView,02-Jan-23,20313,New Year's Day Holiday,1
CurrentWorkingView,02-Jan-23,20695,New Year's Day Holiday,1
CurrentWorkingView,02-Jan-23,22179,New Year's Day Holiday,1
CurrentWorkingView,02-Jan-23,22889,New Year's Day Holiday,1
CurrentWorkingView,02-Jan-23,23475,New Year's Day Holiday,1
CurrentWorkingView,02-Jan-23,23894,New Year's Day Holiday,1
CurrentWorkingView,02-Jan-23,24037,New Year's Day Holiday,1
CurrentWorkingView,02-Jan-23,26777,New Year's Day Holiday,1
CurrentWorkingView,02-Jan-23,27008,New Year's Day Holiday,1
CurrentWorkingView,02-Jan-23,27503,New Year's Day Holiday,1
CurrentWorkingView,02-Jan-23,28072,New Year's Day Holiday,1
CurrentWorkingView,02-Jan-23,31591,New Year's Day Holiday,1
CurrentWorkingView,02-Jan-23,32035,New Year's Day Holiday,1
CurrentWorkingView,02-Jan-23,32819,New Year's Day Holiday,1
CurrentWorkingView,02-Jan-23,34272,New Year's Day Holiday,1
CurrentWorkingView,02-Jan-23,34290,New Year's Day Holiday,1
CurrentWorkingView,02-Jan-23,34803,New Year's Day Holiday,1
CurrentWorkingView,02-Jan-23,36470,New Year's Day Holiday,1
CurrentWorkingView,02-Jan-23,36566,New Year's Day Holiday,1
CurrentWorkingView,02-Jan-23,37265,New Year's Day Holiday,1
CurrentWorkingView,02-Jan-23,38983,New Year's Day Holiday,1
CurrentWorkingView,02-Jan-23,39401,New Year's Day Holiday,1
CurrentWorkingView,16-Jan-23,86,Martin Luther King Jr. Day,1
CurrentWorkingView,16-Jan-23,706,Martin Luther King Jr. Day,1
CurrentWorkingView,16-Jan-23,888,Martin Luther King Jr. Day,1
CurrentWorkingView,16-Jan-23,1443,Martin Luther King Jr. Day,1
CurrentWorkingView,16-Jan-23,2498,Martin Luther King Jr. Day,1
CurrentWorkingView,16-Jan-23,3274,Martin Luther King Jr. Day,1
CurrentWorkingView,16-Jan-23,3366,Martin Luther King Jr. Day,1
CurrentWorkingView,16-Jan-23,5293,Martin Luther King Jr. Day,1
CurrentWorkingView,16-Jan-23,5318,Martin Luther King Jr. Day,1
CurrentWorkingView,16-Jan-23,5895,Martin Luther King Jr. Day,1
CurrentWorkingView,16-Jan-23,6199,Martin Luther King Jr. Day,1
CurrentWorkingView,16-Jan-23,6638,Martin Luther King Jr. Day,1
CurrentWorkingView,16-Jan-23,6717,Martin Luther King Jr. Day,1
CurrentWorkingView,16-Jan-23,10140,Martin Luther King Jr. Day,1
